timestamp,WashingMachine_kW,Dishwasher_kW,Dryer_kW,WaterHeater_kW,Total_kW
2025-01-27 11:45:00,0.0,0.038,0.0,0.087,0.125
2025-01-27 12:00:00,0.001,0.0,0.0,0.045,0.046
2025-01-27 12:15:00,0.0,0.0,0.0,0.03,0.03
2025-01-27 12:30:00,0.034,0.0,0.066,0.056,0.156
2025-01-27 12:45:00,0.006,0.046,0.0,0.064,0.116
2025-01-27 13:00:00,0.028,0.0,0.064,0.072,0.164
2025-01-27 13:15:00,0.006,0.0,0.04,0.077,0.123
2025-01-27 13:30:00,0.0,0.05,0.019,0.068,0.137
2025-01-27 13:45:00,0.0,0.007,0.001,0.093,0.101
2025-01-27 14:00:00,0.015,0.015,0.017,0.06,0.107
2025-01-27 14:15:00,0.0,0.07,0.009,0.063,0.142
2025-01-27 14:30:00,0.0,0.012,0.0,0.046,0.058
2025-01-27 14:45:00,0.017,0.025,0.038,0.0,0.08
2025-01-27 15:00:00,0.0,0.048,0.058,0.089,0.195
2025-01-27 15:15:00,0.03,0.029,0.0,1.509,1.568
2025-01-27 15:30:00,0.023,0.017,0.0,1.96,2.0
2025-01-27 15:45:00,0.0,0.017,0.0,2.012,2.029
2025-01-27 16:00:00,0.0,0.012,0.021,0.047,0.08
2025-01-27 16:15:00,0.0,0.0,0.0,0.036,0.036
2025-01-27 16:30:00,0.0,0.013,0.0,0.047,0.06
2025-01-27 16:45:00,0.063,0.0,0.0,0.046,0.109
2025-01-27 17:00:00,0.0,0.0,0.0,0.086,0.086
2025-01-27 17:15:00,0.0,0.0,0.0,0.028,0.028
2025-01-27 17:30:00,0.022,0.0,0.0,1.564,1.586
2025-01-27 17:45:00,0.0,0.003,0.033,1.628,1.664
2025-01-27 18:00:00,0.0,0.0,0.025,0.042,0.067
2025-01-27 18:15:00,0.01,0.0,0.0,0.103,0.113
2025-01-27 18:30:00,0.0,0.001,0.001,0.038,0.04
2025-01-27 18:45:00,0.013,0.0,0.0,0.075,0.088
2025-01-27 19:00:00,0.0,0.0,0.0,0.037,0.037
2025-01-27 19:15:00,0.033,0.0,0.021,0.007,0.061
2025-01-27 19:30:00,0.032,0.029,0.0,0.086,0.147
2025-01-27 19:45:00,0.023,0.024,0.001,0.0,0.048
2025-01-27 20:00:00,0.016,0.0,0.025,2.366,2.407
2025-01-27 20:15:00,0.0,0.0,0.0,2.448,2.448
2025-01-27 20:30:00,0.034,0.0,0.025,2.346,2.405
2025-01-27 20:45:00,0.0,0.032,0.0,2.455,2.487
2025-01-27 21:00:00,0.038,0.06,0.0,2.458,2.556
2025-01-27 21:15:00,0.034,0.029,0.042,2.415,2.52
2025-01-27 21:30:00,0.024,0.0,0.041,0.054,0.119
2025-01-27 21:45:00,0.017,0.0,0.022,0.059,0.098
2025-01-27 22:00:00,0.0,0.0,0.028,1.997,2.025
2025-01-27 22:15:00,0.0,0.0,0.0,1.949,1.949
2025-01-27 22:30:00,0.007,0.0,0.007,0.092,0.106
2025-01-27 22:45:00,0.043,0.016,0.0,0.06,0.119
2025-01-27 23:00:00,0.0,0.0,0.008,0.058,0.066
2025-01-27 23:15:00,0.033,0.031,0.0,0.031,0.095
2025-01-27 23:30:00,0.041,0.002,0.0,0.102,0.145
2025-01-27 23:45:00,0.0,0.0,0.0,0.07,0.07
2025-01-28 00:00:00,0.041,0.03,0.016,0.075,0.162
2025-01-28 00:15:00,0.015,0.001,0.031,0.066,0.113
2025-01-28 00:30:00,0.0,0.0,0.0,0.068,0.068
2025-01-28 00:45:00,0.0,0.022,0.008,0.088,0.118
2025-01-28 01:00:00,0.0,0.0,0.0,1.619,1.619
2025-01-28 01:15:00,0.009,0.023,0.02,1.605,1.657
2025-01-28 01:30:00,0.0,0.014,0.003,0.05,0.067
2025-01-28 01:45:00,0.0,0.041,0.0,0.035,0.076
2025-01-28 02:00:00,0.0,0.011,0.0,0.104,0.115
2025-01-28 02:15:00,0.0,0.001,0.117,0.087,0.205
2025-01-28 02:30:00,0.0,0.028,0.0,0.07,0.098
2025-01-28 02:45:00,0.0,0.023,0.0,0.061,0.084
2025-01-28 03:00:00,0.0,0.0,0.0,0.048,0.048
2025-01-28 03:15:00,0.0,0.009,0.0,0.098,0.107
2025-01-28 03:30:00,0.0,0.007,0.0,0.074,0.081
2025-01-28 03:45:00,0.0,0.0,0.022,3.139,3.161
2025-01-28 04:00:00,0.0,0.0,0.0,3.021,3.021
2025-01-28 04:15:00,0.026,0.016,0.026,0.124,0.192
2025-01-28 04:30:00,0.0,0.004,0.0,0.051,0.055
2025-01-28 04:45:00,0.002,0.022,0.0,0.051,0.075
2025-01-28 05:00:00,0.0,0.0,0.0,0.022,0.022
2025-01-28 05:15:00,0.033,0.0,0.018,0.069,0.12
2025-01-28 05:30:00,0.053,0.0,0.0,0.085,0.138
2025-01-28 05:45:00,0.0,0.034,0.052,0.056,0.142
2025-01-28 06:00:00,0.0,0.0,0.0,0.015,0.015
2025-01-28 06:15:00,0.009,0.0,0.0,2.324,2.333
2025-01-28 06:30:00,0.0,0.005,0.056,2.353,2.414
2025-01-28 06:45:00,0.0,0.0,0.0,2.334,2.334
2025-01-28 07:00:00,0.0,0.0,0.0,0.108,0.108
2025-01-28 07:15:00,0.023,0.0,0.0,0.109,0.132
2025-01-28 07:30:00,0.041,0.0,0.0,0.098,0.139
2025-01-28 07:45:00,0.051,0.001,0.028,0.075,0.155
2025-01-28 08:00:00,0.006,0.037,0.0,0.033,0.076
2025-01-28 08:15:00,0.0,0.006,0.018,0.12,0.144
2025-01-28 08:30:00,0.0,0.031,0.05,0.096,0.177
2025-01-28 08:45:00,0.0,0.0,0.012,0.066,0.078
2025-01-28 09:00:00,0.07,0.0,0.0,0.112,0.182
2025-01-28 09:15:00,0.008,0.003,0.0,0.085,0.096
2025-01-28 09:30:00,0.055,0.0,0.0,0.038,0.093
2025-01-28 09:45:00,0.0,0.023,0.0,0.023,0.046
2025-01-28 10:00:00,0.0,0.0,0.008,0.072,0.08
2025-01-28 10:15:00,0.0,0.0,0.0,0.11,0.11
2025-01-28 10:30:00,0.042,0.055,0.06,0.086,0.243
2025-01-28 10:45:00,0.0,0.014,0.0,0.039,0.053
2025-01-28 11:00:00,0.0,0.027,0.0,0.094,0.121
2025-01-28 11:15:00,0.051,0.025,0.005,0.046,0.127
2025-01-28 11:30:00,0.0,0.0,0.024,0.064,0.088
2025-01-28 11:45:00,0.04,0.0,0.0,0.072,0.112
2025-01-28 12:00:00,0.0,0.048,0.0,0.118,0.166
2025-01-28 12:15:00,0.037,0.02,0.015,1.918,1.99
2025-01-28 12:30:00,0.058,0.0,0.0,0.081,0.139
2025-01-28 12:45:00,0.028,0.0,0.036,0.039,0.103
2025-01-28 13:00:00,0.0,0.027,0.029,0.081,0.137
2025-01-28 13:15:00,0.0,0.0,0.0,0.077,0.077
2025-01-28 13:30:00,0.0,0.0,0.034,0.084,0.118
2025-01-28 13:45:00,0.01,0.0,2.551,0.053,2.614
2025-01-28 14:00:00,0.0,0.0,2.572,0.046,2.618
2025-01-28 14:15:00,0.0,0.035,2.431,0.075,2.541
2025-01-28 14:30:00,0.008,0.0,2.334,0.057,2.399
2025-01-28 14:45:00,0.0,0.038,2.281,0.074,2.393
2025-01-28 15:00:00,0.0,0.001,2.228,0.08,2.309
2025-01-28 15:15:00,0.0,0.0,0.188,0.082,0.27
2025-01-28 15:30:00,0.001,0.014,0.0,0.054,0.069
2025-01-28 15:45:00,0.01,0.022,0.036,1.764,1.832
2025-01-28 16:00:00,0.0,0.0,0.0,1.577,1.577
2025-01-28 16:15:00,0.025,0.008,0.0,0.11,0.143
2025-01-28 16:30:00,0.029,0.011,0.001,0.014,0.055
2025-01-28 16:45:00,0.026,0.0,0.037,0.05,0.113
2025-01-28 17:00:00,0.0,0.0,0.0,0.105,0.105
2025-01-28 17:15:00,0.0,0.0,0.006,0.115,0.121
2025-01-28 17:30:00,0.0,0.0,0.032,0.049,0.081
2025-01-28 17:45:00,0.0,0.626,0.049,0.064,0.739
2025-01-28 18:00:00,0.0,0.564,0.0,0.108,0.672
2025-01-28 18:15:00,0.592,1.782,0.022,0.115,2.511
2025-01-28 18:30:00,0.596,1.706,0.0,0.11,2.412
2025-01-28 18:45:00,1.683,1.787,0.0,0.073,3.543
2025-01-28 19:00:00,1.658,0.377,0.013,0.11,2.158
2025-01-28 19:15:00,1.657,0.426,0.0,0.054,2.137
2025-01-28 19:30:00,0.376,0.271,0.013,0.093,0.753
2025-01-28 19:45:00,0.412,0.058,0.0,0.101,0.571
2025-01-28 20:00:00,0.31,0.0,0.077,2.127,2.514
2025-01-28 20:15:00,0.008,0.044,0.0,2.112,2.164
2025-01-28 20:30:00,0.042,0.031,0.0,2.139,2.212
2025-01-28 20:45:00,0.062,0.017,0.0,2.153,2.232
2025-01-28 21:00:00,0.0,0.019,0.0,0.011,0.03
2025-01-28 21:15:00,0.003,0.0,0.0,0.028,0.031
2025-01-28 21:30:00,0.027,0.0,0.022,0.071,0.12
2025-01-28 21:45:00,0.0,0.0,0.006,0.041,0.047
2025-01-28 22:00:00,0.0,0.021,0.011,0.079,0.111
2025-01-28 22:15:00,0.043,0.014,0.0,0.117,0.174
2025-01-28 22:30:00,0.031,0.0,0.038,0.058,0.127
2025-01-28 22:45:00,0.04,0.04,0.0,0.054,0.134
2025-01-28 23:00:00,0.0,0.017,0.0,0.155,0.172
2025-01-28 23:15:00,0.0,0.0,0.0,0.088,0.088
2025-01-28 23:30:00,0.028,0.0,0.0,0.09,0.118
2025-01-28 23:45:00,0.0,0.001,0.0,0.126,0.127
2025-01-29 00:00:00,0.0,0.0,0.042,0.063,0.105
2025-01-29 00:15:00,0.0,0.019,0.0,0.032,0.051
2025-01-29 00:30:00,0.0,0.0,0.024,0.067,0.091
2025-01-29 00:45:00,0.023,0.0,0.052,0.031,0.106
2025-01-29 01:00:00,0.033,0.0,0.015,0.059,0.107
2025-01-29 01:15:00,0.0,0.007,0.014,0.08,0.101
2025-01-29 01:30:00,0.041,0.012,0.0,0.082,0.135
2025-01-29 01:45:00,0.0,0.027,0.008,0.051,0.086
2025-01-29 02:00:00,0.014,0.03,0.0,0.087,0.131
2025-01-29 02:15:00,0.0,0.0,0.017,0.066,0.083
2025-01-29 02:30:00,0.0,0.0,0.003,0.001,0.004
2025-01-29 02:45:00,0.0,0.001,0.028,0.076,0.105
2025-01-29 03:00:00,0.0,0.018,0.035,0.0,0.053
2025-01-29 03:15:00,0.02,0.023,0.0,0.084,0.127
2025-01-29 03:30:00,0.011,0.035,0.083,0.059,0.188
2025-01-29 03:45:00,0.0,0.076,0.017,0.028,0.121
2025-01-29 04:00:00,0.0,0.0,0.0,0.021,0.021
2025-01-29 04:15:00,0.0,0.054,0.043,0.09,0.187
2025-01-29 04:30:00,0.0,0.0,0.0,0.045,0.045
2025-01-29 04:45:00,0.0,0.037,0.004,0.081,0.122
2025-01-29 05:00:00,0.0,0.0,0.0,0.082,0.082
2025-01-29 05:15:00,0.072,0.056,0.0,0.097,0.225
2025-01-29 05:30:00,0.0,0.063,0.024,0.102,0.189
2025-01-29 05:45:00,0.0,0.009,0.0,1.542,1.551
2025-01-29 06:00:00,0.033,0.0,0.008,1.578,1.619
2025-01-29 06:15:00,0.012,0.004,0.005,0.009,0.03
2025-01-29 06:30:00,0.0,0.015,0.006,2.264,2.285
2025-01-29 06:45:00,0.0,0.0,0.0,2.398,2.398
2025-01-29 07:00:00,0.0,0.016,0.0,2.312,2.328
2025-01-29 07:15:00,0.036,0.0,0.0,2.355,2.391
2025-01-29 07:30:00,0.0,0.0,0.036,0.09,0.126
2025-01-29 07:45:00,0.0,0.001,0.02,0.063,0.084
2025-01-29 08:00:00,0.0,0.025,0.0,0.056,0.081
2025-01-29 08:15:00,0.055,0.048,0.0,0.051,0.154
2025-01-29 08:30:00,0.0,0.016,0.015,0.037,0.068
2025-01-29 08:45:00,0.0,0.0,0.0,0.082,0.082
2025-01-29 09:00:00,0.0,0.02,0.0,1.515,1.535
2025-01-29 09:15:00,0.0,0.0,0.0,0.063,0.063
2025-01-29 09:30:00,0.004,0.004,0.0,0.057,0.065
2025-01-29 09:45:00,0.056,0.011,0.002,0.101,0.17
2025-01-29 10:00:00,0.0,0.005,0.0,0.068,0.073
2025-01-29 10:15:00,0.0,0.068,0.0,1.81,1.878
2025-01-29 10:30:00,0.003,0.013,0.0,1.52,1.536
2025-01-29 10:45:00,0.012,0.0,0.0,0.049,0.061
2025-01-29 11:00:00,0.0,0.0,0.0,0.014,0.014
2025-01-29 11:15:00,0.0,0.0,0.055,0.077,0.132
2025-01-29 11:30:00,0.0,0.041,0.034,0.078,0.153
2025-01-29 11:45:00,0.0,0.009,0.013,0.062,0.084
2025-01-29 12:00:00,0.0,0.008,0.018,0.05,0.076
2025-01-29 12:15:00,0.024,0.0,0.026,0.0,0.05
2025-01-29 12:30:00,0.0,0.0,0.0,0.055,0.055
2025-01-29 12:45:00,0.0,0.001,0.0,0.066,0.067
2025-01-29 13:00:00,0.025,0.072,0.0,0.062,0.159
2025-01-29 13:15:00,0.0,0.013,0.0,0.068,0.081
2025-01-29 13:30:00,0.063,0.0,0.0,0.051,0.114
2025-01-29 13:45:00,0.002,0.0,0.0,0.028,0.03
2025-01-29 14:00:00,0.039,0.0,0.0,0.04,0.079
2025-01-29 14:15:00,0.0,0.0,0.0,0.076,0.076
2025-01-29 14:30:00,0.002,0.013,0.032,0.098,0.145
2025-01-29 14:45:00,0.0,0.0,0.0,0.073,0.073
2025-01-29 15:00:00,0.0,0.009,0.013,0.014,0.036
2025-01-29 15:15:00,0.024,0.0,0.0,0.06,0.084
2025-01-29 15:30:00,0.0,0.001,0.032,0.011,0.044
2025-01-29 15:45:00,0.0,0.0,0.0,1.698,1.698
2025-01-29 16:00:00,0.062,0.0,0.022,1.598,1.682
2025-01-29 16:15:00,0.039,0.033,0.0,1.76,1.832
2025-01-29 16:30:00,0.0,0.0,0.004,0.046,0.05
2025-01-29 16:45:00,0.0,0.04,0.041,0.085,0.166
2025-01-29 17:00:00,0.0,0.0,0.007,0.026,0.033
2025-01-29 17:15:00,0.061,0.066,0.0,0.036,0.163
2025-01-29 17:30:00,0.0,0.587,0.018,0.069,0.674
2025-01-29 17:45:00,0.0,0.58,0.036,0.069,0.685
2025-01-29 18:00:00,0.0,1.782,0.0,0.064,1.846
2025-01-29 18:15:00,0.024,1.767,0.0,0.049,1.84
2025-01-29 18:30:00,0.01,1.808,0.0,0.015,1.833
2025-01-29 18:45:00,0.0,0.447,0.0,0.049,0.496
2025-01-29 19:00:00,0.0,0.373,0.0,0.059,0.432
2025-01-29 19:15:00,0.007,0.318,0.002,0.053,0.38
2025-01-29 19:30:00,0.0,0.0,0.011,0.016,0.027
2025-01-29 19:45:00,0.048,0.003,0.038,0.081,0.17
2025-01-29 20:00:00,0.039,0.0,0.0,2.21,2.249
2025-01-29 20:15:00,0.0,0.0,0.012,2.306,2.318
2025-01-29 20:30:00,0.0,0.0,0.0,2.259,2.259
2025-01-29 20:45:00,0.0,0.035,0.003,0.054,0.092
2025-01-29 21:00:00,0.0,0.0,0.0,1.82,1.82
2025-01-29 21:15:00,0.004,0.0,0.021,1.877,1.902
2025-01-29 21:30:00,0.009,0.0,0.035,0.076,0.12
2025-01-29 21:45:00,0.0,0.0,0.0,0.081,0.081
2025-01-29 22:00:00,0.012,0.008,0.0,0.108,0.128
2025-01-29 22:15:00,0.0,0.0,0.0,0.091,0.091
2025-01-29 22:30:00,0.0,0.0,0.0,1.541,1.541
2025-01-29 22:45:00,0.068,0.0,0.01,0.022,0.1
2025-01-29 23:00:00,0.016,0.008,0.0,0.045,0.069
2025-01-29 23:15:00,0.0,0.024,0.0,0.038,0.062
2025-01-29 23:30:00,0.0,0.0,0.001,0.029,0.03
2025-01-29 23:45:00,0.0,0.0,0.01,0.076,0.086
2025-01-30 00:00:00,0.0,0.0,0.0,0.067,0.067
2025-01-30 00:15:00,0.027,0.0,0.015,0.022,0.064
2025-01-30 00:30:00,0.0,0.037,0.0,0.069,0.106
2025-01-30 00:45:00,0.0,0.032,0.021,0.065,0.118
2025-01-30 01:00:00,0.0,0.0,0.0,0.028,0.028
2025-01-30 01:15:00,0.031,0.0,0.0,0.099,0.13
2025-01-30 01:30:00,0.008,0.006,0.0,0.072,0.086
2025-01-30 01:45:00,0.0,0.0,0.075,0.084,0.159
2025-01-30 02:00:00,0.0,0.028,0.0,0.041,0.069
2025-01-30 02:15:00,0.0,0.0,0.018,0.0,0.018
2025-01-30 02:30:00,0.0,0.0,0.038,0.09,0.128
2025-01-30 02:45:00,0.0,0.0,0.018,0.073,0.091
2025-01-30 03:00:00,0.0,0.011,0.006,0.099,0.116
2025-01-30 03:15:00,0.0,0.003,0.01,0.063,0.076
2025-01-30 03:30:00,0.003,0.029,0.0,1.446,1.478
2025-01-30 03:45:00,0.0,0.013,0.003,1.489,1.505
2025-01-30 04:00:00,0.025,0.041,0.014,0.071,0.151
2025-01-30 04:15:00,0.0,0.0,0.0,0.098,0.098
2025-01-30 04:30:00,0.0,0.013,0.0,0.064,0.077
2025-01-30 04:45:00,0.02,0.0,0.0,0.065,0.085
2025-01-30 05:00:00,0.0,0.0,0.0,0.037,0.037
2025-01-30 05:15:00,0.012,0.042,0.0,1.615,1.669
2025-01-30 05:30:00,0.0,0.0,0.041,1.64,1.681
2025-01-30 05:45:00,0.002,0.011,0.0,0.04,0.053
2025-01-30 06:00:00,0.039,0.0,0.0,0.018,0.057
2025-01-30 06:15:00,0.0,0.0,0.017,2.638,2.655
2025-01-30 06:30:00,0.0,0.013,0.0,2.627,2.64
2025-01-30 06:45:00,0.02,0.009,0.0,2.659,2.688
2025-01-30 07:00:00,0.669,0.0,0.0,2.635,3.304
2025-01-30 07:15:00,0.539,0.0,0.0,0.02,0.559
2025-01-30 07:30:00,1.833,0.02,0.054,0.075,1.982
2025-01-30 07:45:00,1.79,0.0,0.006,0.112,1.908
2025-01-30 08:00:00,1.855,0.0,0.0,0.034,1.889
2025-01-30 08:15:00,0.373,0.0,0.0,0.032,0.405
2025-01-30 08:30:00,0.374,0.051,0.0,0.098,0.523
2025-01-30 08:45:00,0.278,0.021,0.004,0.039,0.342
2025-01-30 09:00:00,0.007,0.0,0.0,0.078,0.085
2025-01-30 09:15:00,0.044,0.0,0.0,0.039,0.083
2025-01-30 09:30:00,0.018,0.0,0.033,0.045,0.096
2025-01-30 09:45:00,0.011,0.0,0.0,0.023,0.034
2025-01-30 10:00:00,0.002,0.024,0.003,0.086,0.115
2025-01-30 10:15:00,0.0,0.001,0.0,0.055,0.056
2025-01-30 10:30:00,0.0,0.0,0.0,0.074,0.074
2025-01-30 10:45:00,0.0,0.0,0.032,0.112,0.144
2025-01-30 11:00:00,0.01,0.0,0.028,0.1,0.138
2025-01-30 11:15:00,0.0,0.0,0.0,0.045,0.045
2025-01-30 11:30:00,0.0,0.006,0.0,0.019,0.025
2025-01-30 11:45:00,0.0,0.018,0.0,0.0,0.018
2025-01-30 12:00:00,0.0,0.0,0.0,0.052,0.052
2025-01-30 12:15:00,0.059,0.001,0.0,0.032,0.092
2025-01-30 12:30:00,0.0,0.017,0.0,0.084,0.101
2025-01-30 12:45:00,0.0,0.0,0.0,0.08,0.08
2025-01-30 13:00:00,0.0,0.006,0.0,0.087,0.093
2025-01-30 13:15:00,0.058,0.0,0.015,0.086,0.159
2025-01-30 13:30:00,0.0,0.031,0.0,0.085,0.116
2025-01-30 13:45:00,0.016,0.0,0.016,0.039,0.071
2025-01-30 14:00:00,0.0,0.0,0.0,0.111,0.111
2025-01-30 14:15:00,0.04,0.009,0.017,0.0,0.066
2025-01-30 14:30:00,0.0,0.062,0.0,0.118,0.18
2025-01-30 14:45:00,0.007,0.017,0.016,0.087,0.127
2025-01-30 15:00:00,0.0,0.0,0.0,0.037,0.037
2025-01-30 15:15:00,0.038,0.031,0.0,0.12,0.189
2025-01-30 15:30:00,0.018,0.0,0.0,0.067,0.085
2025-01-30 15:45:00,0.0,0.013,0.009,0.048,0.07
2025-01-30 16:00:00,0.032,0.081,0.0,0.051,0.164
2025-01-30 16:15:00,0.0,0.0,0.0,0.085,0.085
2025-01-30 16:30:00,0.0,0.0,0.0,0.07,0.07
2025-01-30 16:45:00,0.03,0.0,0.001,0.019,0.05
2025-01-30 17:00:00,0.0,0.019,0.002,0.051,0.072
2025-01-30 17:15:00,0.0,0.05,0.03,0.038,0.118
2025-01-30 17:30:00,0.058,0.014,0.029,0.095,0.196
2025-01-30 17:45:00,0.035,0.018,0.0,1.874,1.927
2025-01-30 18:00:00,0.002,0.0,0.054,1.866,1.922
2025-01-30 18:15:00,0.0,0.034,0.004,0.108,0.146
2025-01-30 18:30:00,0.016,0.0,0.0,0.035,0.051
2025-01-30 18:45:00,0.042,0.006,0.0,1.803,1.851
2025-01-30 19:00:00,0.0,0.049,0.0,0.012,0.061
2025-01-30 19:15:00,0.0,0.0,0.034,0.069,0.103
2025-01-30 19:30:00,0.0,0.0,0.004,0.02,0.024
2025-01-30 19:45:00,0.0,0.0,0.0,0.052,0.052
2025-01-30 20:00:00,0.024,0.035,0.0,2.344,2.403
2025-01-30 20:15:00,0.0,0.0,0.0,2.271,2.271
2025-01-30 20:30:00,0.0,0.005,0.04,2.249,2.294
2025-01-30 20:45:00,0.0,0.0,2.666,0.034,2.7
2025-01-30 21:00:00,0.0,0.0,2.609,0.062,2.671
2025-01-30 21:15:00,0.033,0.024,2.449,0.095,2.601
2025-01-30 21:30:00,0.011,0.045,2.408,0.103,2.567
2025-01-30 21:45:00,0.047,0.004,2.332,0.073,2.456
2025-01-30 22:00:00,0.0,0.0,2.265,0.117,2.382
2025-01-30 22:15:00,0.004,0.068,2.235,1.466,3.773
2025-01-30 22:30:00,0.006,0.0,0.16,0.021,0.187
2025-01-30 22:45:00,0.0,0.017,0.016,0.095,0.128
2025-01-30 23:00:00,0.0,0.0,0.009,0.012,0.021
2025-01-30 23:15:00,0.07,0.018,0.021,0.063,0.172
2025-01-30 23:30:00,0.0,0.014,0.0,1.758,1.772
2025-01-30 23:45:00,0.0,0.026,0.0,0.055,0.081
2025-01-31 00:00:00,0.017,0.0,0.0,0.112,0.129
2025-01-31 00:15:00,0.0,0.0,0.0,0.067,0.067
2025-01-31 00:30:00,0.013,0.0,0.0,0.056,0.069
2025-01-31 00:45:00,0.0,0.076,0.013,0.103,0.192
2025-01-31 01:00:00,0.045,0.0,0.006,0.043,0.094
2025-01-31 01:15:00,0.001,0.002,0.0,0.098,0.101
2025-01-31 01:30:00,0.0,0.0,0.0,0.065,0.065
2025-01-31 01:45:00,0.0,0.001,0.0,2.081,2.082
2025-01-31 02:00:00,0.047,0.043,0.0,2.103,2.193
2025-01-31 02:15:00,0.0,0.0,0.0,0.108,0.108
2025-01-31 02:30:00,0.0,0.0,0.016,0.111,0.127
2025-01-31 02:45:00,0.017,0.0,0.037,1.504,1.558
2025-01-31 03:00:00,0.031,0.049,0.0,0.104,0.184
2025-01-31 03:15:00,0.003,0.0,0.0,0.053,0.056
2025-01-31 03:30:00,0.019,0.002,0.0,1.895,1.916
2025-01-31 03:45:00,0.026,0.0,0.027,1.852,1.905
2025-01-31 04:00:00,0.0,0.002,0.024,0.092,0.118
2025-01-31 04:15:00,0.0,0.002,0.0,0.107,0.109
2025-01-31 04:30:00,0.0,0.0,0.0,0.059,0.059
2025-01-31 04:45:00,0.0,0.05,0.023,0.052,0.125
2025-01-31 05:00:00,0.007,0.0,0.0,0.046,0.053
2025-01-31 05:15:00,0.037,0.04,0.0,0.061,0.138
2025-01-31 05:30:00,0.0,0.0,0.018,0.136,0.154
2025-01-31 05:45:00,0.0,0.0,0.0,0.108,0.108
2025-01-31 06:00:00,0.034,0.0,0.0,0.117,0.151
2025-01-31 06:15:00,0.022,0.012,0.0,0.065,0.099
2025-01-31 06:30:00,0.0,0.025,0.0,1.938,1.963
2025-01-31 06:45:00,0.021,0.0,0.0,2.199,2.22
2025-01-31 07:00:00,0.047,0.021,0.0,2.208,2.276
2025-01-31 07:15:00,0.016,0.0,0.005,2.213,2.234
2025-01-31 07:30:00,0.033,0.0,0.0,3.703,3.736
2025-01-31 07:45:00,0.025,0.014,0.0,2.231,2.27
2025-01-31 08:00:00,0.0,0.047,0.005,0.072,0.124
2025-01-31 08:15:00,0.035,0.044,0.0,0.096,0.175
2025-01-31 08:30:00,0.038,0.0,0.0,0.078,0.116
2025-01-31 08:45:00,0.0,0.035,0.0,0.077,0.112
2025-01-31 09:00:00,0.0,0.0,0.0,0.125,0.125
2025-01-31 09:15:00,0.0,0.0,0.026,0.114,0.14
2025-01-31 09:30:00,0.003,0.028,0.0,0.032,0.063
2025-01-31 09:45:00,0.0,0.0,0.025,0.079,0.104
2025-01-31 10:00:00,0.0,0.01,0.0,0.085,0.095
2025-01-31 10:15:00,0.0,0.0,0.001,0.084,0.085
2025-01-31 10:30:00,0.002,0.045,0.0,0.086,0.133
2025-01-31 10:45:00,0.027,0.0,0.04,1.666,1.733
2025-01-31 11:00:00,0.015,0.0,0.016,0.07,0.101
2025-01-31 11:15:00,0.0,0.0,0.0,0.052,0.052
2025-01-31 11:30:00,0.0,0.041,0.058,0.089,0.188
2025-01-31 11:45:00,0.0,0.0,0.016,0.083,0.099
2025-01-31 12:00:00,0.0,0.0,0.0,0.076,0.076
2025-01-31 12:15:00,0.0,0.005,0.0,0.126,0.131
2025-01-31 12:30:00,0.0,0.0,0.005,0.073,0.078
2025-01-31 12:45:00,0.021,0.0,0.027,0.044,0.092
2025-01-31 13:00:00,0.0,0.005,0.0,0.114,0.119
2025-01-31 13:15:00,0.0,0.007,0.0,0.116,0.123
2025-01-31 13:30:00,0.0,0.018,0.036,0.076,0.13
2025-01-31 13:45:00,0.075,0.016,0.0,0.132,0.223
2025-01-31 14:00:00,0.062,0.0,0.013,0.064,0.139
2025-01-31 14:15:00,0.0,0.008,0.02,0.115,0.143
2025-01-31 14:30:00,0.05,0.0,0.034,0.07,0.154
2025-01-31 14:45:00,0.0,0.0,0.0,0.148,0.148
2025-01-31 15:00:00,0.0,0.029,0.0,0.125,0.154
2025-01-31 15:15:00,0.016,0.0,0.0,0.129,0.145
2025-01-31 15:30:00,0.003,0.02,0.0,0.107,0.13
2025-01-31 15:45:00,0.007,0.0,0.0,0.072,0.079
2025-01-31 16:00:00,0.011,0.0,0.008,0.108,0.127
2025-01-31 16:15:00,0.0,0.0,0.009,0.127,0.136
2025-01-31 16:30:00,0.039,0.008,0.0,0.045,0.092
2025-01-31 16:45:00,0.016,0.062,0.033,0.073,0.184
2025-01-31 17:00:00,0.032,0.0,0.0,0.095,0.127
2025-01-31 17:15:00,0.0,0.0,0.013,0.056,0.069
2025-01-31 17:30:00,0.007,0.007,0.034,0.009,0.057
2025-01-31 17:45:00,0.044,0.0,0.0,0.062,0.106
2025-01-31 18:00:00,0.039,0.042,0.0,0.093,0.174
2025-01-31 18:15:00,0.013,0.01,0.041,0.123,0.187
2025-01-31 18:30:00,0.01,0.0,0.013,0.058,0.081
2025-01-31 18:45:00,0.0,0.041,0.043,0.07,0.154
2025-01-31 19:00:00,0.021,0.0,0.0,0.056,0.077
2025-01-31 19:15:00,0.002,0.0,0.021,1.855,1.878
2025-01-31 19:30:00,0.603,0.0,0.034,1.864,2.501
2025-01-31 19:45:00,0.615,0.017,2.481,1.87,4.983
2025-01-31 20:00:00,1.76,0.0,2.401,0.106,4.267
2025-01-31 20:15:00,1.715,0.004,2.337,0.107,4.163
2025-01-31 20:30:00,1.716,0.0,2.209,0.108,4.033
2025-01-31 20:45:00,0.378,0.0,2.209,0.105,2.692
2025-01-31 21:00:00,0.374,0.037,0.164,1.895,2.47
